1.1154	0.296	2.777
1.1155	0.290	2.769
1.1156	0.284	2.761
1.1157	0.279	2.752
1.1158	0.273	2.744
1.1159	0.268	2.735
1.1160	0.262	2.727
1.1161	0.257	2.719
1.1162	0.252	2.710
1.1163	0.247	2.702
1.1164	0.241	2.693
1.1165	0.236	2.684
1.1166	0.231	2.676
1.1167	0.226	2.667
1.1168	0.221	2.658
1.1169	0.217	2.650
1.1170	0.212	2.641
1.1171	0.207	2.632
1.1172	0.202	2.623
1.1173	0.198	2.614
1.1174	0.193	2.605
1.1175	0.189	2.596
1.1176	0.184	2.588
1.1177	0.180	2.579
1.1178	0.176	2.570
1.1179	0.171	2.560
1.1180	0.167	2.551
1.1181	0.163	2.542
1.1182	0.159	2.533
1.1183	0.155	2.524
1.1184	0.151	2.515
1.1185	0.147	2.506
1.1186	0.143	2.496
1.1187	0.139	2.487
1.1188	0.136	2.478
1.1189	0.132	2.469
1.1190	0.128	2.459
1.1191	0.125	2.450
1.1192	0.121	2.440
1.1193	0.118	2.431
1.1194	0.115	2.422
1.1195	0.111	2.412
1.1196	0.108	2.403
1.1197	0.105	2.393
1.1198	0.102	2.384
1.1199	0.099	2.374
1.1200	0.096	2.365
1.1201	0.093	2.355
1.1202	0.090	2.345
1.1203	0.087	2.336
1.1204	0.085	2.326
1.1205	0.082	2.317
1.1206	0.079	2.307
1.1207	0.077	2.297
1.1208	0.074	2.288
1.1209	0.072	2.278
1.1210	0.070	2.268
1.1211	0.068	2.258
1.1212	0.065	2.249
1.1213	0.063	2.239
1.1214	0.061	2.229
1.1215	0.059	2.219
1.1216	0.057	2.209
1.1217	0.055	2.200
1.1218	0.054	2.190
1.1219	0.052	2.180
1.1220	0.050	2.170
1.1221	0.049	2.160
1.1222	0.047	2.150
1.1223	0.046	2.140
1.1224	0.044	2.131
1.1225	0.043	2.121
1.1226	0.042	2.111
1.1227	0.040	2.101
1.1228	0.039	2.091
1.1229	0.038	2.081
1.1230	0.037	2.071
1.1231	0.036	2.061
1.1232	0.035	2.051
1.1233	0.034	2.041
1.1234	0.034	2.031
1.1235	0.033	2.021
1.1236	0.032	2.011
1.1237	0.032	2.001
1.1238	0.031	1.991
1.1239	0.031	1.981
1.1240	0.031	1.971
1.1241	0.030	1.961
1.1242	0.030	1.951
1.1243	0.030	1.941
1.1244	0.030	1.931
1.1245	0.030	1.921
1.1246	0.030	1.911
1.1247	0.030	1.901
1.1248	0.030	1.891
1.1249	0.031	1.881
1.1250	0.031	1.871
1.1251	0.031	1.861
1.1252	0.032	1.851
1.1253	0.032	1.841
1.1254	0.033	1.831
1.1255	0.034	1.821
1.1256	0.034	1.811
1.1257	0.035	1.801
1.1258	0.036	1.791
1.1259	0.037	1.781
1.1260	0.038	1.771
1.1261	0.039	1.762
1.1262	0.040	1.752
1.1263	0.041	1.742
1.1264	0.043	1.732
1.1265	0.044	1.722
1.1266	0.045	1.712
1.1267	0.047	1.702
1.1268	0.048	1.692
1.1269	0.050	1.682
1.1270	0.051	1.672
1.1271	0.053	1.663
1.1272	0.055	1.653
1.1273	0.057	1.643
1.1274	0.059	1.633
1.1275	0.061	1.623
1.1276	0.063	1.613
1.1277	0.065	1.604
1.1278	0.067	1.594
1.1279	0.069	1.584
1.1280	0.072	1.574
1.1281	0.074	1.565
1.1282	0.076	1.555
1.1283	0.079	1.545
1.1284	0.081	1.536
1.1285	0.084	1.526
1.1286	0.087	1.516
1.1287	0.089	1.507
1.1288	0.092	1.497
1.1289	0.095	1.488
1.1290	0.098	1.478
1.1291	0.101	1.469
1.1292	0.104	1.459
1.1293	0.107	1.450
1.1294	0.111	1.440
1.1295	0.114	1.431
1.1296	0.117	1.421
1.1297	0.121	1.412
1.1298	0.124	1.402
1.1299	0.127	1.393
1.1300	0.131	1.384
1.1301	0.135	1.374
1.1302	0.138	1.365
1.1303	0.142	1.356
1.1304	0.146	1.347
1.1305	0.150	1.337
1.1306	0.154	1.328
1.1307	0.158	1.319
1.1308	0.162	1.310
1.1309	0.166	1.301
1.1310	0.170	1.292
1.1311	0.174	1.283
1.1312	0.179	1.274
1.1313	0.183	1.265
1.1314	0.188	1.256
1.1315	0.192	1.247
1.1316	0.197	1.238
1.1317	0.201	1.229
1.1318	0.206	1.220
1.1319	0.211	1.211
1.1320	0.215	1.203
1.1321	0.220	1.194
1.1322	0.225	1.185
1.1323	0.230	1.176
1.1324	0.235	1.168
1.1325	0.240	1.159
1.1326	0.245	1.151
1.1327	0.251	1.142
1.1328	0.256	1.133
1.1329	0.261	1.125
1.1330	0.267	1.117
1.1331	0.272	1.108
1.1332	0.277	1.100
1.1333	0.283	1.091
1.1334	0.289	1.083
1.1335	0.294	1.075
1.1336	0.300	1.067
1.1337	0.306	1.058
1.1338	0.311	1.050
1.1339	0.317	1.042
1.1340	0.323	1.034
1.1341	0.329	1.026
1.1342	0.335	1.018
1.1343	0.341	1.010
1.1344	0.347	1.002
1.1345	0.354	0.994
1.1346	0.360	0.987
1.1347	0.366	0.979
1.1348	0.372	0.971
1.1349	0.379	0.963
1.1350	0.385	0.956
1.1351	0.392	0.948
1.1352	0.398	0.941
1.1353	0.405	0.933
1.1354	0.411	0.926
1.1355	0.418	0.918
1.1356	0.425	0.911
1.1357	0.432	0.903
1.1358	0.438	0.896
1.1359	0.445	0.889
1.1360	0.452	0.882
1.1361	0.459	0.874
1.1362	0.466	0.867
1.1363	0.473	0.860
1.1364	0.481	0.853
1.1365	0.488	0.846
1.1366	0.495	0.839
1.1367	0.502	0.833
1.1368	0.509	0.826
1.1369	0.517	0.819
1.1370	0.524	0.812
1.1371	0.532	0.805
1.1372	0.539	0.799
1.1373	0.547	0.792
1.1374	0.554	0.786
1.1375	0.562	0.779
1.1376	0.570	0.773
1.1377	0.577	0.766
1.1378	0.585	0.760
1.1379	0.593	0.754
1.1380	0.601	0.748
1.1381	0.608	0.741
1.1382	0.616	0.735
1.1383	0.624	0.729
1.1384	0.632	0.723
1.1385	0.640	0.717
1.1386	0.648	0.711
1.1387	0.657	0.706
1.1388	0.665	0.700
1.1389	0.673	0.694
1.1390	0.681	0.688
1.1391	0.689	0.683
1.1392	0.698	0.677
1.1393	0.706	0.672
1.1394	0.714	0.666
1.1395	0.723	0.661
1.1396	0.731	0.655
1.1397	0.740	0.650
1.1398	0.748	0.645
1.1399	0.757	0.640
1.1400	0.765	0.635
1.1401	0.774	0.629
1.1402	0.783	0.624
1.1403	0.791	0.620
1.1404	0.800	0.615
1.1405	0.809	0.610
1.1406	0.818	0.605
1.1407	0.826	0.600
1.1408	0.835	0.596
1.1409	0.844	0.591
1.1410	0.853	0.586
1.1411	0.862	0.582
1.1412	0.871	0.578
1.1413	0.880	0.573
1.1414	0.889	0.569
1.1415	0.898	0.565
1.1416	0.907	0.560
1.1417	0.916	0.556
1.1418	0.925	0.552
1.1419	0.934	0.548
1.1420	0.944	0.544
1.1421	0.953	0.540
1.1422	0.962	0.537
1.1423	0.971	0.533
1.1424	0.981	0.529
1.1425	0.990	0.526
1.1426	0.999	0.522
1.1427	1.009	0.518
1.1428	1.018	0.515
1.1429	1.028	0.512
1.1430	1.037	0.508
1.1431	1.046	0.505
1.1432	1.056	0.502
1.1433	1.065	0.499
1.1434	1.075	0.496
1.1435	1.084	0.493
1.1436	1.094	0.490
1.1437	1.104	0.487
1.1438	1.113	0.484
1.1439	1.123	0.481
1.1440	1.132	0.479
1.1441	1.142	0.476
1.1442	1.152	0.473
1.1443	1.161	0.471
1.1444	1.171	0.469
1.1445	1.181	0.466
1.1446	1.191	0.464
1.1447	1.200	0.462
1.1448	1.210	0.460
1.1449	1.220	0.457
1.1450	1.230	0.455
1.1451	1.239	0.453
1.1452	1.249	0.452
1.1453	1.259	0.450
1.1454	1.269	0.448
1.1455	1.279	0.446
1.1456	1.289	0.445
1.1457	1.299	0.443
1.1458	1.308	0.441
1.1459	1.318	0.440
1.1460	1.328	0.439
1.1461	1.338	0.437
1.1462	1.348	0.436
1.1463	1.358	0.435
1.1464	1.368	0.434
1.1465	1.378	0.433
1.1466	1.388	0.432
1.1467	1.398	0.431
1.1468	1.408	0.430
1.1469	1.418	0.429
1.1470	1.428	0.428
1.1471	1.438	0.428
1.1472	1.448	0.427
1.1473	1.458	0.427
1.1474	1.468	0.426
1.1475	1.478	0.426
1.1476	1.488	0.426
1.1477	1.498	0.425
1.1478	1.508	0.425
1.1479	1.518	0.425
1.1480	1.528	0.425
